customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1667-XYZ,Female,0,No,No,60.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,37.19,2270.12,No
1668-XYZ,Male,0,No,No,71.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),76.11,4898.53,No
1669-XYZ,Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),68.6,3145.1,Yes
1670-XYZ,Male,0,No,No,18.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,57.86,997.37,Yes
1671-XYZ,Female,1,No,No,16.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.96,524.8,No
1672-XYZ,Female,0,Yes,No,55.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,59.67,3348.39,No
1673-XYZ,Female,0,No,Yes,39.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),25.28,997.84,No
1674-XYZ,Female,0,Yes,No,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.88,1961.98,No
1675-XYZ,Male,0,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),59.59,3770.62,Yes
1676-XYZ,Female,0,No,No,62.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,,3036.11,Yes
1677-XYZ,Female,0,No,Yes,13.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),110.55,1473.19,Yes
1678-XYZ,Female,0,Yes,Yes,6.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.57,343.66,No
1679-XYZ,Female,0,Yes,No,60.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,93.79,6127.66,Yes
1680-XYZ,Female,1,Yes,Yes,14.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.02,928.59,No
1681-XYZ,Male,0,No,No,54.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),88.41,4966.88,No
1682-XYZ,Male,0,Yes,Yes,4.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,44.01,158.58,No
1683-XYZ,Female,1,No,No,39.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),112.19,4785.7,No
1684-XYZ,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.01,5011.82,Yes
1685-XYZ,Female,1,No,Yes,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),101.13,2455.48,No
1686-XYZ,Female,0,Yes,Yes,32.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.5,1606.68,Yes
1687-XYZ,Male,0,No,No,59.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,28.02,1817.72,Yes
1688-XYZ,Male,0,No,No,63.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,85.37,4899.13,No
1689-XYZ,Female,0,No,No,38.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.78,708.17,Yes
1690-XYZ,Female,0,No,No,53.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,65.53,3335.16,No
1691-XYZ,Female,0,No,No,67.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,37.28,2634.77,No
1692-XYZ,Male,0,Yes,Yes,28.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,80.74,2321.74,Yes
1693-XYZ,Female,0,No,No,3.0,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),115.94,376.27,Yes
1694-XYZ,Female,0,No,No,22.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,64.44,1325.14,No
1695-XYZ,Female,1,Yes,No,38.0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.75,3809.93,No
1696-XYZ,Male,1,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,68.78,4889.22,Yes
1697-XYZ,Female,1,Yes,No,72.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),67.58,4887.24,No
1698-XYZ,Female,0,No,No,62.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),111.04,6942.92,No
1699-XYZ,Male,0,Yes,No,57.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),107.0,5740.4,No
1700-XYZ,Female,0,Yes,No,6.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),96.58,526.56,Yes
1701-XYZ,Female,0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.63,1539.96,No
1702-XYZ,Male,0,No,Yes,10.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,72.5,655.74,No
1703-XYZ,Female,0,No,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.39,122.74,No
1704-XYZ,Male,0,Yes,No,59.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.39,3461.97,No
1705-XYZ,Male,0,Yes,No,49.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,66.42,3047.9,No
1706-XYZ,Female,0,Yes,Yes,59.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),101.16,5863.35,Yes
1707-XYZ,Female,0,No,Yes,31.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,107.6,3665.86,No
1708-XYZ,Female,0,Yes,Yes,69.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,59.46,3695.98,No
1709-XYZ,Female,1,Yes,Yes,62.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,19.77,1119.47,No
1710-XYZ,Male,0,No,No,52.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,104.18,5180.97,Yes
1711-XYZ,Female,0,Yes,No,41.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,35.43,1333.99,Yes
1712-XYZ,Male,0,Yes,No,31.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),80.19,2598.62,No
1713-XYZ,Female,0,No,No,22.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,460.99,No
1714-XYZ,Female,0,Yes,Yes,4.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.95,243.94,Yes
1715-XYZ,Female,0,No,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,116.6,1377.93,No
1716-XYZ,Male,0,No,No,45.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),28.07, ,Yes
1717-XYZ,Female,0,No,No,42.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.37,2404.43,No
1718-XYZ,Female,0,No,No,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,48.71,2233.81,No
1719-XYZ,Female,0,No,Yes,20.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,108.51,2350.27,Yes
1720-XYZ,Female,1,Yes,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),104.93,5708.88,No
1721-XYZ,Male,0,Yes,No,36.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),41.77,1516.8,No
1722-XYZ,Female,0,No,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.12,25.17,Yes
1723-XYZ,Male,1,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,80.71,1185.39,No
1724-XYZ,Male,0,Yes,No,17.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,51.64,888.7,Yes
1725-XYZ,Male,0,No,No,24.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,85.21,2058.18,No
1726-XYZ,Male,0,No,Yes,58.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,21.21,1202.46,No
1727-XYZ,Male,0,No,Yes,72.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,31.34,2129.83,No
1728-XYZ,Male,1,Yes,Yes,23.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.64,2095.34,No
1729-XYZ,Female,0,Yes,No,46.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,39.24,1731.86,Yes
1730-XYZ,Male,1,No,No,72.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),103.76,6862.92,No
1731-XYZ,Male,0,No,No,8.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),23.86,176.05,Yes
1732-XYZ,Male,0,Yes,Yes,59.0,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,39.55,2335.4,No
1733-XYZ,Female,0,Yes,No,59.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),117.86,6586.09,No
1734-XYZ,Female,0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,61.31,869.55,No
1735-XYZ,Male,0,No,No,39.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),88.3,3676.19,No
1736-XYZ,Female,1,Yes,No,28.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,36.27,928.77,No
1737-XYZ,Male,0,Yes,No,61.0,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,78.99,4874.94,No
1738-XYZ,Male,1,Yes,No,16.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.61,1593.57,Yes
1739-XYZ,Female,0,No,Yes,2.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,49.45,95.84,Yes
1740-XYZ,Male,1,Yes,No,17.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),100.89,1545.26,No
1741-XYZ,Female,0,No,Yes,30.0,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.34,2376.3,Yes
1742-XYZ,Female,0,Yes,Yes,13.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.91,740.51,Yes
1743-XYZ,Male,1,Yes,Yes,13.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),73.76,983.44,Yes
1744-XYZ,Male,0,Yes,No,43.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),75.68,3025.34,Yes
1745-XYZ,Female,0,Yes,No,21.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),34.55,750.97,No
1746-XYZ,Male,0,No,No,55.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),58.27,3006.0,No
1747-XYZ,Male,0,No,Yes,40.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.34,1897.73,No
1748-XYZ,Male,1,Yes,No,15.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.09,838.84,No
1749-XYZ,Female,0,No,No,52.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.11,5226.13,Yes
1750-XYZ,Female,0,Yes,No,53.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.25,3459.92,Yes
1751-XYZ,Male,0,Yes,No,52.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),112.03,6156.35,No
1752-XYZ,Female,0,Yes,Yes,30.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.37,1403.69,Yes
1753-XYZ,Female,0,Yes,No,33.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.57,1931.16,Yes
1754-XYZ,Female,0,No,No,57.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),96.7,5081.34,No
1755-XYZ,Female,0,Yes,Yes,52.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),72.6,3432.89,No
1756-XYZ,Female,0,Yes,No,9.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.7,697.15,Yes
1757-XYZ,Male,0,No,No,54.0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),23.33,1304.0,No
1758-XYZ,Male,0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),57.86,54.82,No
1759-XYZ,Male,0,Yes,Yes,44.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,45.07,2171.51,Yes
1760-XYZ,Female,0,Yes,Yes,9.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,117.93,1005.1,No
1761-XYZ,Female,0,No,Yes,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),48.84,1452.94,No
1762-XYZ,Male,0,Yes,No,15.0,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),106.45,1668.85,No
1763-XYZ,Female,0,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,85.62,993.76,No
1764-XYZ,Male,0,Yes,Yes,57.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.09,3017.09,No
1765-XYZ,Male,0,Yes,No,8.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,72.35,605.29,Yes
1766-XYZ,Male,0,No,No,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.05,7110.48,Yes
1767-XYZ,Female,0,Yes,Yes,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),106.34,2705.5,Yes
1768-XYZ,Female,0,Yes,No,62.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),34.04,1939.46,No
1769-XYZ,Male,0,No,No,12.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),51.96,565.73,Yes
1770-XYZ,Male,0,No,Yes,65.0,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.52,3514.08,Yes
1771-XYZ,Male,1,No,Yes,42.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),22.2,963.77,Yes
1772-XYZ,Male,0,No,No,62.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,77.82,4903.18,No
1773-XYZ,Female,0,No,No,11.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.48,1029.33,Yes
1774-XYZ,Female,0,Yes,No,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),56.16,2636.46,No
1775-XYZ,Male,0,No,No,17.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,92.0,1460.12,Yes
1776-XYZ,Male,0,Yes,Yes,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.77,2415.32,Yes
1777-XYZ,Female,1,Yes,Yes,40.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,55.56,2316.71,No
1778-XYZ,Female,0,Yes,No,23.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),32.11,744.37,No
1779-XYZ,Male,0,No,Yes,56.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),88.93,4901.73,Yes
1780-XYZ,Male,0,No,Yes,6.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,103.46,654.47,Yes
1781-XYZ,Male,0,Yes,No,50.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),86.59,4434.38,No
1782-XYZ,Female,0,No,No,37.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,19.79,740.65,No
1783-XYZ,Female,0,No,No,64.0,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),39.62,2727.92,No
1784-XYZ,Female,0,No,No,54.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),24.95,1291.12,No
1785-XYZ,Male,0,No,Yes,72.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.04,5438.01,Yes
1786-XYZ,Male,0,Yes,No,49.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.65,4634.07,Yes
1787-XYZ,Female,0,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.06, ,No
1788-XYZ,Female,0,No,No,49.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,101.83,4710.18,No
1789-XYZ,Male,0,Yes,No,21.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,73.55,1614.75,Yes
1790-XYZ,Female,0,No,No,66.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),87.0,5274.42,No
1791-XYZ,Female,0,No,No,63.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),115.14,6838.1,Yes
1792-XYZ,Male,0,Yes,No,28.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),26.37,787.88,No
1793-XYZ,Female,0,Yes,Yes,17.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.12,1887.22,No
1794-XYZ,Male,1,Yes,No,6.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,30.61,199.35,Yes
1795-XYZ,Male,0,No,No,19.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,57.3,1091.47,No
1796-XYZ,Male,0,Yes,Yes,56.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),103.14,5729.16,Yes
1797-XYZ,Male,0,No,No,28.0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),108.63,3124.58,No
1798-XYZ,Male,0,Yes,No,66.0,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,68.64,4170.81,No
1799-XYZ,Male,0,Yes,Yes,38.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.41,2929.6,Yes
1800-XYZ,Male,0,No,No,37.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),88.81,3329.6,Yes
1801-XYZ,Female,1,No,No,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),101.28,6665.32,Yes
1802-XYZ,Male,0,No,No,49.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,30.15,1461.8,Yes
1803-XYZ,Male,0,No,No,43.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.01,3874.75,Yes
1804-XYZ,Female,0,No,No,36.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,66.13,2283.54,Yes
1805-XYZ,Female,1,No,No,58.0,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,63.06,3994.64,No
1806-XYZ,Female,0,No,No,13.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.39,755.43,No
1807-XYZ,Male,1,No,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.92,3844.05,No
1808-XYZ,Female,0,Yes,No,58.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),112.51,6843.85,No
1809-XYZ,Male,1,No,No,32.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,72.82,2241.7,No
1810-XYZ,Male,0,No,Yes,60.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),113.32,6604.14,Yes
1811-XYZ,Male,1,Yes,No,58.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,36.03,1899.3,Yes
1812-XYZ,Male,0,No,No,56.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,90.41,5244.63,Yes
1813-XYZ,Female,1,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,99.22,2742.76,No
1814-XYZ,Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,85.91,80.71,Yes
1815-XYZ,Male,0,No,No,42.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),78.69,3306.11,No
1816-XYZ,Male,0,Yes,No,48.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.48,3404.04,No
1817-XYZ,Male,0,No,Yes,40.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,104.09,4283.71,No
1818-XYZ,Female,0,Yes,Yes,63.0,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,100.16,6593.57,No
1819-XYZ,Male,0,Yes,No,72.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),30.23,2393.08,Yes
1820-XYZ,Male,0,Yes,No,4.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,102.86,394.76,Yes
1821-XYZ,Female,0,No,Yes,38.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),59.41,2204.05,No
1822-XYZ,Female,1,No,No,27.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,43.37,1141.09,Yes
1823-XYZ,Male,0,Yes,Yes,9.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),104.98,967.71,No
1824-XYZ,Female,1,Yes,No,16.0,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),61.2,1046.96,No
1825-XYZ,Female,0,No,No,56.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.84,5509.01,No
1826-XYZ,Male,0,No,No,31.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),44.34,1305.03,Yes
1827-XYZ,Female,0,Yes,Yes,14.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,18.39, ,No
1828-XYZ,Male,0,Yes,No,25.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),67.55,1674.53,No
1829-XYZ,Female,0,No,Yes,34.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),28.02,1028.77,Yes
1830-XYZ,Male,0,No,No,67.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,93.44,6428.83,Yes
1831-XYZ,Male,0,No,No,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.61,1003.52,No
1832-XYZ,Male,0,No,Yes,26.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.36,1696.98,Yes
1833-XYZ,Female,1,No,Yes,20.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),26.7,528.23,No
